year,genre,name,num
2017,F,ROMA,3
2016,F,ROMA,2
2015,F,ROMA,0
2014,F,ROMA,2
2013,F,ROMA,0
2012,F,ROMA,0
2011,F,ROMA,0
2010,F,ROMA,1
2009,F,ROMA,0
2008,F,ROMA,1
2007,F,ROMA,1
2006,F,ROMA,0
2005,F,ROMA,1
2004,F,ROMA,0
2003,F,ROMA,0
2002,F,ROMA,0
2001,F,ROMA,0
2000,F,ROMA,0
2022,F,ROMINA,4
2021,F,ROMINA,3
2020,F,ROMINA,2
2019,F,ROMINA,6
2018,F,ROMINA,4
2017,F,ROMINA,4
2016,F,ROMINA,2
2015,F,ROMINA,2
2014,F,ROMINA,4
2013,F,ROMINA,5
2012,F,ROMINA,4
2011,F,ROMINA,2
2010,F,ROMINA,4
2009,F,ROMINA,2
2008,F,ROMINA,0
2007,F,ROMINA,2
2006,F,ROMINA,1
2005,F,ROMINA,2
2004,F,ROMINA,1
2003,F,ROMINA,1
2002,F,ROMINA,2
2001,F,ROMINA,0
2000,F,ROMINA,1
2022,F,ROSA,5
2021,F,ROSA,8
2020,F,ROSA,9
2019,F,ROSA,7
2018,F,ROSA,11
2017,F,ROSA,3
2016,F,ROSA,9
2015,F,ROSA,11
2014,F,ROSA,11
2013,F,ROSA,10
2012,F,ROSA,9
2011,F,ROSA,9
2010,F,ROSA,12
2009,F,ROSA,18
2008,F,ROSA,19
2007,F,ROSA,12
2006,F,ROSA,12
2005,F,ROSA,14
2004,F,ROSA,19
2003,F,ROSA,20
2002,F,ROSA,14
2001,F,ROSA,15
2000,F,ROSA,15
2022,F,ROSALIA,6
2021,F,ROSALIA,2
2020,F,ROSALIA,3
2019,F,ROSALIA,3
2018,F,ROSALIA,4
2017,F,ROSALIA,8
2016,F,ROSALIA,3
2015,F,ROSALIA,1
2014,F,ROSALIA,2
2013,F,ROSALIA,7
2012,F,ROSALIA,1
2011,F,ROSALIA,4
2010,F,ROSALIA,6
2009,F,ROSALIA,4
2008,F,ROSALIA,4
2007,F,ROSALIA,6
2006,F,ROSALIA,7
2005,F,ROSALIA,6
2004,F,ROSALIA,6
2003,F,ROSALIA,3
2002,F,ROSALIA,2
2001,F,ROSALIA,1
2000,F,ROSALIA,7
2022,F,RUBI,6
2021,F,RUBI,2
2020,F,RUBI,5
2019,F,RUBI,6
2018,F,RUBI,7
2017,F,RUBI,5
2016,F,RUBI,7
2015,F,RUBI,6
2014,F,RUBI,9
2013,F,RUBI,12
2012,F,RUBI,6
2011,F,RUBI,7
2010,F,RUBI,4
2009,F,RUBI,9
2008,F,RUBI,14
2007,F,RUBI,11
2006,F,RUBI,8
2005,F,RUBI,1
2004,F,RUBI,0
2003,F,RUBI,1
2002,F,RUBI,0
2001,F,RUBI,0
2000,F,RUBI,1
2022,F,RUTH,16
2021,F,RUTH,16
2020,F,RUTH,21
2019,F,RUTH,18
2018,F,RUTH,26
2017,F,RUTH,20
2016,F,RUTH,22
2015,F,RUTH,19
2014,F,RUTH,35
2013,F,RUTH,30
2012,F,RUTH,49
2011,F,RUTH,50
2010,F,RUTH,57
2009,F,RUTH,44
2008,F,RUTH,57
2007,F,RUTH,64
2006,F,RUTH,65
2005,F,RUTH,52
2004,F,RUTH,53
2003,F,RUTH,49
2002,F,RUTH,49
2001,F,RUTH,44
2000,F,RUTH,43
2022,F,SABELA,6
2021,F,SABELA,11
2020,F,SABELA,3
2019,F,SABELA,8
2018,F,SABELA,4
2017,F,SABELA,8
2016,F,SABELA,5
2015,F,SABELA,8
2014,F,SABELA,9
2013,F,SABELA,4
2012,F,SABELA,3
2011,F,SABELA,4
2010,F,SABELA,7
2009,F,SABELA,7
2008,F,SABELA,6
2007,F,SABELA,3
2006,F,SABELA,3
2005,F,SABELA,4
2004,F,SABELA,2
2003,F,SABELA,5
2002,F,SABELA,5
2001,F,SABELA,2
2000,F,SABELA,1
2022,F,SABINA,4
2021,F,SABINA,5
2020,F,SABINA,4
2019,F,SABINA,8
2018,F,SABINA,12
2017,F,SABINA,6
2016,F,SABINA,8
2015,F,SABINA,4
2014,F,SABINA,11
2013,F,SABINA,10
2012,F,SABINA,9
2011,F,SABINA,9
2010,F,SABINA,8
2009,F,SABINA,6
2008,F,SABINA,12
2007,F,SABINA,4
2006,F,SABINA,6
2005,F,SABINA,4
2004,F,SABINA,4
2003,F,SABINA,1
2002,F,SABINA,2
2001,F,SABINA,2
2000,F,SABINA,5
2022,F,SABRINA,6
2021,F,SABRINA,7
2020,F,SABRINA,13
2019,F,SABRINA,10
2018,F,SABRINA,6
2017,F,SABRINA,12
2016,F,SABRINA,10
2015,F,SABRINA,7
2014,F,SABRINA,10
2013,F,SABRINA,17
2012,F,SABRINA,14
2011,F,SABRINA,9
2010,F,SABRINA,10
2009,F,SABRINA,8
2008,F,SABRINA,11
2007,F,SABRINA,9
2006,F,SABRINA,11
2005,F,SABRINA,7
2004,F,SABRINA,11
2003,F,SABRINA,6
2002,F,SABRINA,8
2001,F,SABRINA,4
2000,F,SABRINA,4
2022,F,SAFAA,4
2021,F,SAFAA,5
2020,F,SAFAA,4
2019,F,SAFAA,8
2018,F,SAFAA,7
2017,F,SAFAA,7
2016,F,SAFAA,8
2015,F,SAFAA,4
2014,F,SAFAA,7
2013,F,SAFAA,8
2012,F,SAFAA,9
2011,F,SAFAA,4
2010,F,SAFAA,6
2009,F,SAFAA,15
2008,F,SAFAA,8
2007,F,SAFAA,3
2006,F,SAFAA,4
2005,F,SAFAA,3
2004,F,SAFAA,3
2003,F,SAFAA,3
2002,F,SAFAA,0
2001,F,SAFAA,2
2000,F,SAFAA,1
2022,F,SAFAE,6
2021,F,SAFAE,2
2020,F,SAFAE,3
2019,F,SAFAE,5
2018,F,SAFAE,8
2017,F,SAFAE,9
2016,F,SAFAE,9
2015,F,SAFAE,4
2014,F,SAFAE,4
2013,F,SAFAE,7
2012,F,SAFAE,3
2011,F,SAFAE,6
2010,F,SAFAE,2
2009,F,SAFAE,3
2008,F,SAFAE,3
2007,F,SAFAE,2
2006,F,SAFAE,0
2005,F,SAFAE,2
2004,F,SAFAE,1
2003,F,SAFAE,1
2002,F,SAFAE,4
2001,F,SAFAE,2
2000,F,SAFAE,2
2022,F,SALMA,32
2021,F,SALMA,20
2020,F,SALMA,25
2019,F,SALMA,47
2018,F,SALMA,41
2017,F,SALMA,52
2016,F,SALMA,51
2015,F,SALMA,63
2014,F,SALMA,57
2013,F,SALMA,58
2012,F,SALMA,57
2011,F,SALMA,75
2010,F,SALMA,68
2009,F,SALMA,89
2008,F,SALMA,110
2007,F,SALMA,88
2006,F,SALMA,84
2005,F,SALMA,72
2004,F,SALMA,59
2003,F,SALMA,57
2002,F,SALMA,48
2001,F,SALMA,45
2000,F,SALMA,16
2022,F,SALOME,19
2021,F,SALOME,10
2020,F,SALOME,16
2019,F,SALOME,11
2018,F,SALOME,11
2017,F,SALOME,10
2016,F,SALOME,9
2015,F,SALOME,14
2014,F,SALOME,9
2013,F,SALOME,3
2012,F,SALOME,12
2011,F,SALOME,10
2010,F,SALOME,9
2009,F,SALOME,12
2008,F,SALOME,8
2007,F,SALOME,10
2006,F,SALOME,10
2005,F,SALOME,9
2004,F,SALOME,4
2003,F,SALOME,2
2002,F,SALOME,5
2001,F,SALOME,1
2000,F,SALOME,8
2022,F,SAMANTA,6
2021,F,SAMANTA,1
2020,F,SAMANTA,3
2019,F,SAMANTA,1
2018,F,SAMANTA,1
2017,F,SAMANTA,1
2016,F,SAMANTA,2
2015,F,SAMANTA,3
2014,F,SAMANTA,3
2013,F,SAMANTA,5
2012,F,SAMANTA,6
2011,F,SAMANTA,4
2010,F,SAMANTA,4
2009,F,SAMANTA,5
2008,F,SAMANTA,10
2007,F,SAMANTA,3
2006,F,SAMANTA,2
2005,F,SAMANTA,5
2004,F,SAMANTA,6
2003,F,SAMANTA,3
2002,F,SAMANTA,6
2001,F,SAMANTA,1
2000,F,SAMANTA,1
2022,F,SAMANTHA,17
2021,F,SAMANTHA,13
2020,F,SAMANTHA,18
2019,F,SAMANTHA,25
2018,F,SAMANTHA,13
2017,F,SAMANTHA,9
2016,F,SAMANTHA,17
2015,F,SAMANTHA,22
2014,F,SAMANTHA,11
2013,F,SAMANTHA,12
2012,F,SAMANTHA,11
2011,F,SAMANTHA,17
2010,F,SAMANTHA,9
2009,F,SAMANTHA,12
2008,F,SAMANTHA,18
2007,F,SAMANTHA,11
2006,F,SAMANTHA,8
2005,F,SAMANTHA,5
2004,F,SAMANTHA,4
2003,F,SAMANTHA,6
2002,F,SAMANTHA,4
2001,F,SAMANTHA,1
2000,F,SAMANTHA,3
2022,F,SAMARA,16
2021,F,SAMARA,19
2020,F,SAMARA,18
2019,F,SAMARA,16
2018,F,SAMARA,16
2017,F,SAMARA,9
2016,F,SAMARA,24
2015,F,SAMARA,16
2014,F,SAMARA,29
2013,F,SAMARA,20
2012,F,SAMARA,24
2011,F,SAMARA,31
2010,F,SAMARA,36
2009,F,SAMARA,34
2008,F,SAMARA,29
2007,F,SAMARA,33
2006,F,SAMARA,28
2005,F,SAMARA,23
2004,F,SAMARA,18
2003,F,SAMARA,23
2002,F,SAMARA,19
2001,F,SAMARA,16
2000,F,SAMARA,18
2022,F,SAMIRA,11
2021,F,SAMIRA,16
2020,F,SAMIRA,13
2019,F,SAMIRA,14
2018,F,SAMIRA,13
2017,F,SAMIRA,11
2016,F,SAMIRA,24
2015,F,SAMIRA,30
2014,F,SAMIRA,29
2013,F,SAMIRA,23
2012,F,SAMIRA,28
2011,F,SAMIRA,51
2010,F,SAMIRA,22
2009,F,SAMIRA,13
2008,F,SAMIRA,8
2007,F,SAMIRA,9
2006,F,SAMIRA,9
2005,F,SAMIRA,13
2004,F,SAMIRA,8
2003,F,SAMIRA,11
2002,F,SAMIRA,3
2001,F,SAMIRA,11
2000,F,SAMIRA,4
2022,F,SANDRA,11
2021,F,SANDRA,22
2020,F,SANDRA,17
2019,F,SANDRA,32
2018,F,SANDRA,28
2017,F,SANDRA,45
2016,F,SANDRA,53
2015,F,SANDRA,66
2014,F,SANDRA,63
2013,F,SANDRA,94
2012,F,SANDRA,114
2011,F,SANDRA,133
2010,F,SANDRA,169
2009,F,SANDRA,182
2008,F,SANDRA,238
2007,F,SANDRA,252
2006,F,SANDRA,288
2005,F,SANDRA,365
2004,F,SANDRA,330
2003,F,SANDRA,316
2002,F,SANDRA,328
2001,F,SANDRA,452
2000,F,SANDRA,444
2022,F,SANEM,3
2021,F,SANEM,3
2020,F,SANEM,0
2019,F,SANEM,1
2018,F,SANEM,0
2017,F,SANEM,0
2016,F,SANEM,0
2015,F,SANEM,0
2014,F,SANEM,0
2013,F,SANEM,0
2012,F,SANEM,0
2011,F,SANEM,0
2010,F,SANEM,0
2009,F,SANEM,0
2008,F,SANEM,0
2007,F,SANEM,0
2006,F,SANEM,0
2005,F,SANEM,0
2004,F,SANEM,0
2003,F,SANEM,0
2002,F,SANEM,0
2001,F,SANEM,0
2000,F,SANEM,0
2022,F,SARA,194
2021,F,SARA,241
2020,F,SARA,290
2019,F,SARA,308
2018,F,SARA,370
2017,F,SARA,404
2016,F,SARA,508
2015,F,SARA,514
2014,F,SARA,539
2013,F,SARA,563
2012,F,SARA,700
2011,F,SARA,774
2010,F,SARA,835
2009,F,SARA,788
2008,F,SARA,913
2007,F,SARA,863
2006,F,SARA,811
2005,F,SARA,661
2004,F,SARA,652
2003,F,SARA,691
2002,F,SARA,686
2001,F,SARA,752
2000,F,SARA,705
2022,F,SARA ISABELLA,3
2021,F,SARA ISABELLA,1
2020,F,SARA ISABELLA,0
2019,F,SARA ISABELLA,0
2018,F,SARA ISABELLA,0
2017,F,SARA ISABELLA,1
2016,F,SARA ISABELLA,0
2015,F,SARA ISABELLA,0
2014,F,SARA ISABELLA,0
2013,F,SARA ISABELLA,0
2012,F,SARA ISABELLA,0
2011,F,SARA ISABELLA,0
2010,F,SARA ISABELLA,2
2009,F,SARA ISABELLA,0
2008,F,SARA ISABELLA,0
2007,F,SARA ISABELLA,0
2006,F,SARA ISABELLA,0
2005,F,SARA ISABELLA,0
2004,F,SARA ISABELLA,0
2003,F,SARA ISABELLA,1
2002,F,SARA ISABELLA,0
2001,F,SARA ISABELLA,0
2000,F,SARA ISABELLA,0
2022,F,SARA SOFIA,3
2021,F,SARA SOFIA,1
2020,F,SARA SOFIA,1
2019,F,SARA SOFIA,4
2018,F,SARA SOFIA,2
2017,F,SARA SOFIA,4
2016,F,SARA SOFIA,3
2015,F,SARA SOFIA,1
2014,F,SARA SOFIA,2
2013,F,SARA SOFIA,3
2012,F,SARA SOFIA,1
2011,F,SARA SOFIA,0
2010,F,SARA SOFIA,1
2009,F,SARA SOFIA,2
2008,F,SARA SOFIA,1
2007,F,SARA SOFIA,0
2006,F,SARA SOFIA,0
2005,F,SARA SOFIA,1
2004,F,SARA SOFIA,1
2003,F,SARA SOFIA,0
2002,F,SARA SOFIA,0
2001,F,SARA SOFIA,1
2000,F,SARA SOFIA,1
2022,F,SARA VALENTINA,3
2021,F,SARA VALENTINA,2
2020,F,SARA VALENTINA,6
2019,F,SARA VALENTINA,3
2018,F,SARA VALENTINA,5
2017,F,SARA VALENTINA,1
2016,F,SARA VALENTINA,4
2015,F,SARA VALENTINA,2
2014,F,SARA VALENTINA,0
2013,F,SARA VALENTINA,3
2012,F,SARA VALENTINA,3
2011,F,SARA VALENTINA,0
2010,F,SARA VALENTINA,1
2009,F,SARA VALENTINA,5
2008,F,SARA VALENTINA,0
2007,F,SARA VALENTINA,0
2006,F,SARA VALENTINA,0
2005,F,SARA VALENTINA,1
2004,F,SARA VALENTINA,0
2003,F,SARA VALENTINA,0
2002,F,SARA VALENTINA,1
2001,F,SARA VALENTINA,1
2000,F,SARA VALENTINA,0
2022,F,SARAH,11
2021,F,SARAH,10
2020,F,SARAH,5
2019,F,SARAH,12
2018,F,SARAH,13
2017,F,SARAH,14
2016,F,SARAH,17
2015,F,SARAH,15
2014,F,SARAH,23
2013,F,SARAH,18
2012,F,SARAH,21
2011,F,SARAH,36
2010,F,SARAH,25
2009,F,SARAH,25
2008,F,SARAH,39
2007,F,SARAH,24
2006,F,SARAH,31
2005,F,SARAH,18
2004,F,SARAH,27
2003,F,SARAH,22
2002,F,SARAH,15
2001,F,SARAH,7
2000,F,SARAH,15
2022,F,SARAI,3
2021,F,SARAI,2
2020,F,SARAI,3
2019,F,SARAI,2
2018,F,SARAI,1
2017,F,SARAI,1
2016,F,SARAI,4
2015,F,SARAI,3
2014,F,SARAI,1
2013,F,SARAI,2
2012,F,SARAI,5
2011,F,SARAI,4
2010,F,SARAI,6
2009,F,SARAI,4
2008,F,SARAI,8
2007,F,SARAI,6
2006,F,SARAI,6
2005,F,SARAI,7
2004,F,SARAI,4
2003,F,SARAI,7
2002,F,SARAI,11
2001,F,SARAI,10
2000,F,SARAI,6
2022,F,SARAY,12
2021,F,SARAY,9
2020,F,SARAY,12
2019,F,SARAY,12
2018,F,SARAY,13
2017,F,SARAY,15
2016,F,SARAY,18
2015,F,SARAY,22
2014,F,SARAY,26
2013,F,SARAY,37
2012,F,SARAY,36
2011,F,SARAY,41
2010,F,SARAY,56
2009,F,SARAY,35
2008,F,SARAY,38
2007,F,SARAY,79
2006,F,SARAY,66
2005,F,SARAY,46
2004,F,SARAY,28
2003,F,SARAY,33
2002,F,SARAY,32
2001,F,SARAY,27
2000,F,SARAY,26
2022,F,SARAYMA,6
2021,F,SARAYMA,7
2020,F,SARAYMA,7
2019,F,SARAYMA,12
2018,F,SARAYMA,11
2017,F,SARAYMA,13
2016,F,SARAYMA,4
2015,F,SARAYMA,9
2014,F,SARAYMA,0
2013,F,SARAYMA,0
2012,F,SARAYMA,0
2011,F,SARAYMA,0
2010,F,SARAYMA,0
2009,F,SARAYMA,0
2008,F,SARAYMA,0
2007,F,SARAYMA,0
2006,F,SARAYMA,0
2005,F,SARAYMA,0
2004,F,SARAYMA,0
2003,F,SARAYMA,0
2002,F,SARAYMA,0
2001,F,SARAYMA,0
2000,F,SARAYMA,0
2022,F,SASHA,3
2021,F,SASHA,1
2020,F,SASHA,2
2019,F,SASHA,2
2018,F,SASHA,2
2017,F,SASHA,0
2016,F,SASHA,1
2015,F,SASHA,2
2014,F,SASHA,1
2013,F,SASHA,1
2012,F,SASHA,1
2011,F,SASHA,1
2010,F,SASHA,1
2009,F,SASHA,0
2008,F,SASHA,2
2007,F,SASHA,0
2006,F,SASHA,0
2005,F,SASHA,0
2004,F,SASHA,2
2003,F,SASHA,1
2002,F,SASHA,0
2001,F,SASHA,0
2000,F,SASHA,0
2022,F,SCARLETT,3
2021,F,SCARLETT,1
2020,F,SCARLETT,4
2019,F,SCARLETT,1
2018,F,SCARLETT,3
2017,F,SCARLETT,2
2016,F,SCARLETT,5
2015,F,SCARLETT,4
2014,F,SCARLETT,5
2013,F,SCARLETT,1
2012,F,SCARLETT,6
2011,F,SCARLETT,8
2010,F,SCARLETT,2
2009,F,SCARLETT,4
2008,F,SCARLETT,3
2007,F,SCARLETT,6
2006,F,SCARLETT,2
2005,F,SCARLETT,0
2004,F,SCARLETT,0
2003,F,SCARLETT,0
2002,F,SCARLETT,0
2001,F,SCARLETT,0
2000,F,SCARLETT,2
2022,F,SELENA,7
2021,F,SELENA,9
2020,F,SELENA,10
2019,F,SELENA,11
2018,F,SELENA,5
2017,F,SELENA,1
2016,F,SELENA,4
2015,F,SELENA,7
2014,F,SELENA,6
2013,F,SELENA,6
2012,F,SELENA,8
2011,F,SELENA,15
2010,F,SELENA,6
2009,F,SELENA,5
2008,F,SELENA,6
2007,F,SELENA,2
2006,F,SELENA,10
2005,F,SELENA,12
2004,F,SELENA,9
2003,F,SELENA,12
2002,F,SELENA,13
2001,F,SELENA,9
2000,F,SELENA,8
2022,F,SELENA MARIA,3
2021,F,SELENA MARIA,1
2020,F,SELENA MARIA,0
2019,F,SELENA MARIA,2
2018,F,SELENA MARIA,0
2017,F,SELENA MARIA,1
2016,F,SELENA MARIA,3
2015,F,SELENA MARIA,1
2014,F,SELENA MARIA,0
2013,F,SELENA MARIA,0
2012,F,SELENA MARIA,0
2011,F,SELENA MARIA,0
2010,F,SELENA MARIA,2
2009,F,SELENA MARIA,0
2008,F,SELENA MARIA,1
2007,F,SELENA MARIA,0
2006,F,SELENA MARIA,0
2005,F,SELENA MARIA,0
2004,F,SELENA MARIA,0
2003,F,SELENA MARIA,0
2002,F,SELENA MARIA,0
2001,F,SELENA MARIA,0
2000,F,SELENA MARIA,0
2022,F,SHAILA,3
2021,F,SHAILA,4
2020,F,SHAILA,0
2019,F,SHAILA,4
2018,F,SHAILA,1
2017,F,SHAILA,2
2016,F,SHAILA,12
2015,F,SHAILA,4
2014,F,SHAILA,3
2013,F,SHAILA,3
2012,F,SHAILA,5
2011,F,SHAILA,2
2010,F,SHAILA,7
2009,F,SHAILA,6
2008,F,SHAILA,20
2007,F,SHAILA,11
2006,F,SHAILA,2
2005,F,SHAILA,0
2004,F,SHAILA,0
2003,F,SHAILA,0
2002,F,SHAILA,1
2001,F,SHAILA,1
2000,F,SHAILA,3
2022,F,SHEILA,11
2021,F,SHEILA,10
2020,F,SHEILA,12
2019,F,SHEILA,16
2018,F,SHEILA,16
2017,F,SHEILA,15
2016,F,SHEILA,27
2015,F,SHEILA,19
2014,F,SHEILA,22
2013,F,SHEILA,29
2012,F,SHEILA,29
2011,F,SHEILA,31
2010,F,SHEILA,33
2009,F,SHEILA,37
2008,F,SHEILA,58
2007,F,SHEILA,57
2006,F,SHEILA,36
2005,F,SHEILA,36
2004,F,SHEILA,39
2003,F,SHEILA,44
2002,F,SHEILA,29
2001,F,SHEILA,47
2000,F,SHEILA,52
2022,F,SHUYAO,4
2021,F,SHUYAO,0
2020,F,SHUYAO,0
2019,F,SHUYAO,0
2018,F,SHUYAO,1
2017,F,SHUYAO,0
2016,F,SHUYAO,0
2015,F,SHUYAO,0
2014,F,SHUYAO,0
2013,F,SHUYAO,0
2012,F,SHUYAO,0
2011,F,SHUYAO,0
2010,F,SHUYAO,0
2009,F,SHUYAO,0
2008,F,SHUYAO,0
2007,F,SHUYAO,0
2006,F,SHUYAO,0
2005,F,SHUYAO,0
2004,F,SHUYAO,0
2003,F,SHUYAO,0
2002,F,SHUYAO,0
2001,F,SHUYAO,0
2000,F,SHUYAO,0
2022,F,SIA,9
2021,F,SIA,3
2020,F,SIA,3
2019,F,SIA,3
2018,F,SIA,1
2017,F,SIA,3
2016,F,SIA,1
2015,F,SIA,0
2014,F,SIA,0
2013,F,SIA,0
2012,F,SIA,0
2011,F,SIA,0
2010,F,SIA,0
2009,F,SIA,0
2008,F,SIA,0
2007,F,SIA,0
2006,F,SIA,0
2005,F,SIA,0
2004,F,SIA,0
2003,F,SIA,0
2002,F,SIA,0
2001,F,SIA,0
2000,F,SIA,0
2022,F,SIDRA,4
2021,F,SIDRA,1
2020,F,SIDRA,2
2019,F,SIDRA,1
2018,F,SIDRA,2
2017,F,SIDRA,0
2016,F,SIDRA,0
2015,F,SIDRA,0
2014,F,SIDRA,0
2013,F,SIDRA,0
2012,F,SIDRA,2
2011,F,SIDRA,0
2010,F,SIDRA,0
2009,F,SIDRA,0
2008,F,SIDRA,1
2007,F,SIDRA,0
2006,F,SIDRA,0
2005,F,SIDRA,0
2004,F,SIDRA,0
2003,F,SIDRA,0
2002,F,SIDRA,0
2001,F,SIDRA,0
2000,F,SIDRA,0
2022,F,SIENA,17
2021,F,SIENA,9
2020,F,SIENA,10
2019,F,SIENA,8
2018,F,SIENA,7
2017,F,SIENA,6
2016,F,SIENA,3
2015,F,SIENA,3
2014,F,SIENA,2
2013,F,SIENA,6
2012,F,SIENA,5
2011,F,SIENA,1
2010,F,SIENA,6
2009,F,SIENA,1
2008,F,SIENA,2
2007,F,SIENA,1
2006,F,SIENA,0
2005,F,SIENA,0
2004,F,SIENA,0
2003,F,SIENA,1
2002,F,SIENA,0
2001,F,SIENA,0
2000,F,SIENA,0
2022,F,SIENNA,11
2021,F,SIENNA,5
2020,F,SIENNA,4
2019,F,SIENNA,4
2018,F,SIENNA,3
2017,F,SIENNA,4
2016,F,SIENNA,1
2015,F,SIENNA,5
2014,F,SIENNA,2
2013,F,SIENNA,3
2012,F,SIENNA,0
2011,F,SIENNA,3
2010,F,SIENNA,3
2009,F,SIENNA,1
2008,F,SIENNA,2
2007,F,SIENNA,0
2006,F,SIENNA,0
2005,F,SIENNA,0
2004,F,SIENNA,0
2003,F,SIENNA,0
2002,F,SIENNA,0
2001,F,SIENNA,0
2000,F,SIENNA,0
2022,F,SILVIA,28
2021,F,SILVIA,26
2020,F,SILVIA,31
2019,F,SILVIA,42
2018,F,SILVIA,52
2017,F,SILVIA,50
2016,F,SILVIA,68
2015,F,SILVIA,81
2014,F,SILVIA,71
2013,F,SILVIA,95
2012,F,SILVIA,118
2011,F,SILVIA,131
2010,F,SILVIA,132
2009,F,SILVIA,161
2008,F,SILVIA,143
2007,F,SILVIA,175
2006,F,SILVIA,183
2005,F,SILVIA,200
2004,F,SILVIA,196
2003,F,SILVIA,253
2002,F,SILVIA,208
2001,F,SILVIA,249
2000,F,SILVIA,224
2022,F,SILYA,4
2021,F,SILYA,3
2020,F,SILYA,2
2019,F,SILYA,2
2018,F,SILYA,1
2017,F,SILYA,1
2016,F,SILYA,0
2015,F,SILYA,0
2014,F,SILYA,0
2013,F,SILYA,0
2012,F,SILYA,0
2011,F,SILYA,0
2010,F,SILYA,0
2009,F,SILYA,0
2008,F,SILYA,0
2007,F,SILYA,0
2006,F,SILYA,0
2005,F,SILYA,1
2004,F,SILYA,0
2003,F,SILYA,0
2002,F,SILYA,0
2001,F,SILYA,0
2000,F,SILYA,0
2022,F,SIRA,17
2021,F,SIRA,15
2020,F,SIRA,6
2019,F,SIRA,10
2018,F,SIRA,14
2017,F,SIRA,23
2016,F,SIRA,35
2015,F,SIRA,31
2014,F,SIRA,34
2013,F,SIRA,10
2012,F,SIRA,13
2011,F,SIRA,9
2010,F,SIRA,7
2009,F,SIRA,9
2008,F,SIRA,7
2007,F,SIRA,5
2006,F,SIRA,5
2005,F,SIRA,6
2004,F,SIRA,6
2003,F,SIRA,3
2002,F,SIRA,4
2001,F,SIRA,0
2000,F,SIRA,1
2022,F,SIRIN,3
2021,F,SIRIN,1
2020,F,SIRIN,2
2019,F,SIRIN,0
2018,F,SIRIN,2
2017,F,SIRIN,1
2016,F,SIRIN,1
2015,F,SIRIN,4
2014,F,SIRIN,3
2013,F,SIRIN,1
2012,F,SIRIN,1
2011,F,SIRIN,0
2010,F,SIRIN,0
2009,F,SIRIN,0
2008,F,SIRIN,1
2007,F,SIRIN,0
2006,F,SIRIN,0
2005,F,SIRIN,0
2004,F,SIRIN,0
2003,F,SIRIN,0
2002,F,SIRIN,0
2001,F,SIRIN,0
2000,F,SIRIN,0
2022,F,SOFIA,581
2021,F,SOFIA,543
2020,F,SOFIA,592
2019,F,SOFIA,677
2018,F,SOFIA,680
2017,F,SOFIA,790
2016,F,SOFIA,712
2015,F,SOFIA,678
2014,F,SOFIA,737
2013,F,SOFIA,633
2012,F,SOFIA,714
2011,F,SOFIA,786
2010,F,SOFIA,781
2009,F,SOFIA,783
2008,F,SOFIA,708
2007,F,SOFIA,632
2006,F,SOFIA,644
2005,F,SOFIA,582
2004,F,SOFIA,436
2003,F,SOFIA,443
2002,F,SOFIA,378
2001,F,SOFIA,336
2000,F,SOFIA,303
2022,F,SOFIA ALEJANDRA,4
2021,F,SOFIA ALEJANDRA,1
2020,F,SOFIA ALEJANDRA,4
2019,F,SOFIA ALEJANDRA,2
2018,F,SOFIA ALEJANDRA,2
2017,F,SOFIA ALEJANDRA,4
2016,F,SOFIA ALEJANDRA,4
2015,F,SOFIA ALEJANDRA,3
2014,F,SOFIA ALEJANDRA,1
2013,F,SOFIA ALEJANDRA,2
2012,F,SOFIA ALEJANDRA,4
2011,F,SOFIA ALEJANDRA,5
2010,F,SOFIA ALEJANDRA,5
2009,F,SOFIA ALEJANDRA,2
2008,F,SOFIA ALEJANDRA,2
2007,F,SOFIA ALEJANDRA,3
2006,F,SOFIA ALEJANDRA,0
2005,F,SOFIA ALEJANDRA,0
2004,F,SOFIA ALEJANDRA,3
2003,F,SOFIA ALEJANDRA,0
2002,F,SOFIA ALEJANDRA,0
2001,F,SOFIA ALEJANDRA,1
2000,F,SOFIA ALEJANDRA,0
2022,F,SOFIA ALEXANDRA,3
2021,F,SOFIA ALEXANDRA,2
2020,F,SOFIA ALEXANDRA,4
2019,F,SOFIA ALEXANDRA,3
2018,F,SOFIA ALEXANDRA,5
2017,F,SOFIA ALEXANDRA,5
2016,F,SOFIA ALEXANDRA,2
2015,F,SOFIA ALEXANDRA,2
2014,F,SOFIA ALEXANDRA,2
2013,F,SOFIA ALEXANDRA,4
2012,F,SOFIA ALEXANDRA,2
2011,F,SOFIA ALEXANDRA,1
2010,F,SOFIA ALEXANDRA,2
2009,F,SOFIA ALEXANDRA,0
2008,F,SOFIA ALEXANDRA,5
2007,F,SOFIA ALEXANDRA,0
2006,F,SOFIA ALEXANDRA,1
2005,F,SOFIA ALEXANDRA,2
2004,F,SOFIA ALEXANDRA,2
2003,F,SOFIA ALEXANDRA,0
2002,F,SOFIA ALEXANDRA,0
2001,F,SOFIA ALEXANDRA,0
2000,F,SOFIA ALEXANDRA,0
2022,F,SOFIA ANTONELLA,4
2021,F,SOFIA ANTONELLA,1
2020,F,SOFIA ANTONELLA,2
2019,F,SOFIA ANTONELLA,1
2018,F,SOFIA ANTONELLA,2
2017,F,SOFIA ANTONELLA,2
2016,F,SOFIA ANTONELLA,1
2015,F,SOFIA ANTONELLA,0
2014,F,SOFIA ANTONELLA,0
2013,F,SOFIA ANTONELLA,0
