IdVenta,Fecha,Producto,Categoria,Ciudad,Precio,Cantidad
59031,2022-04-29,Webcam,Gaming,Zaragoza,1085.06,4
59032,2022-01-10,Tablet,Gaming,Málaga,1440.86,6
59033,2024-01-13,Tablet,Gaming,Valladolid,1429.88,1
59034,2024-06-04,Teclado,Accesorios,Sevilla,372.85,5
59035,2022-04-06,Teclado,Oficina,Zaragoza,173.35,9
59036,2023-07-10,Altavoz,Oficina,Zaragoza,1148.73,8
59037,2024-06-24,Ratón,Informática,Sevilla,529.33,10
59038,2022-05-15,Monitor,Gaming,Valladolid,203.38,3
59039,2022-04-19,Disco SSD,Accesorios,Madrid,1545.07,8
59040,2023-11-24,Ratón,Informática,Zaragoza,1474.07,6
59041,2022-10-03,Webcam,Informática,Madrid,111.34,2
59042,2022-12-17,Impresora,Gaming,Málaga,1596.7,3
59043,2022-03-15,Auriculares,Oficina,Valladolid,94.51,7
59044,2023-01-10,Ratón,Accesorios,Barcelona,1085.79,8
59045,2022-06-14,Altavoz,Oficina,Zaragoza,686.16,5
59046,2023-01-21,Tablet,Oficina,Málaga,244.07,5
59047,2023-02-13,Monitor,Accesorios,Sevilla,902.23,3
59048,2024-08-01,Auriculares,Informática,Valladolid,874.62,5
59049,2024-02-03,Impresora,Accesorios,Valencia,1875.09,3
59050,2024-03-31,Monitor,Accesorios,Zaragoza,741.15,5
59051,2022-07-03,Tablet,Informática,Barcelona,1568.95,1
59052,2022-08-06,Auriculares,Oficina,Barcelona,485.72,1
59053,2022-12-01,Ratón,Accesorios,Valladolid,694.03,7
59054,2023-04-26,Disco SSD,Accesorios,Sevilla,1432.05,1
59055,2023-08-06,Disco SSD,Informática,Barcelona,1455.15,3
59056,2023-03-15,Tablet,Oficina,Valladolid,1813.5,4
59057,2023-04-02,Portátil,Accesorios,Málaga,33.98,3
59058,2022-11-27,Impresora,Gaming,Valladolid,223.1,5
59059,2022-05-21,Ratón,Accesorios,Zaragoza,1749.96,3
59060,2022-03-26,Tablet,Accesorios,Bilbao,1875.05,10
59061,2022-04-21,Portátil,Gaming,Madrid,1724.48,10
59062,2023-06-15,Portátil,Gaming,Bilbao,1272.6,3
59063,2024-09-11,Monitor,Accesorios,Barcelona,680.06,5
59064,2023-05-01,Tablet,Informática,Madrid,272.11,10
59065,2022-11-13,Portátil,Gaming,Zaragoza,179.93,2
59066,2024-01-11,Disco SSD,Accesorios,Zaragoza,898.81,4
59067,2022-03-04,Tablet,Gaming,Zaragoza,78.3,3
59068,2024-05-24,Tablet,Accesorios,Sevilla,180.73,9
59069,2024-01-08,Portátil,Informática,Madrid,340.83,2
59070,2023-12-20,Portátil,Oficina,Sevilla,812.82,1
59071,2022-08-26,Impresora,Informática,Zaragoza,781.99,10
59072,2022-02-10,Disco SSD,Informática,Madrid,1724.9,4
59073,2024-07-30,Altavoz,Oficina,Madrid,1580.85,8
59074,2023-10-19,Auriculares,Accesorios,Valladolid,863.67,8
59075,2024-07-15,Disco SSD,Informática,Barcelona,998.1,2
59076,2022-05-31,Monitor,Informática,Zaragoza,286.38,7
59077,2022-12-20,Webcam,Oficina,Sevilla,363.8,9
59078,2023-02-02,Altavoz,Informática,Barcelona,658.07,5
59079,2022-07-01,Portátil,Informática,Málaga,1201.65,3
59080,2022-01-22,Tablet,Oficina,Zaragoza,1013.21,4
59081,2024-07-13,Tablet,Accesorios,Valladolid,1240.01,3
59082,2023-11-03,Disco SSD,Oficina,Valladolid,878.27,8
59083,2023-02-03,Altavoz,Oficina,Málaga,707.65,8
59084,2023-09-28,Ratón,Informática,Valladolid,1702.29,2
59085,2024-03-29,Disco SSD,Oficina,Zaragoza,1138.14,1
59086,2024-01-22,Altavoz,Gaming,Sevilla,701.66,6
59087,2022-12-10,Impresora,Accesorios,Valladolid,907.01,9
59088,2022-11-03,Impresora,Accesorios,Sevilla,424.13,3
59089,2023-12-04,Auriculares,Informática,Valencia,1082.73,6
59090,2023-05-05,Webcam,Gaming,Málaga,559.59,1
59091,2024-09-21,Altavoz,Accesorios,Zaragoza,224.82,10
59092,2022-10-24,Ratón,Informática,Zaragoza,640.23,10
59093,2022-02-06,Tablet,Oficina,Zaragoza,231.63,1
59094,2024-01-06,Portátil,Oficina,Valencia,1065.67,8
59095,2024-05-21,Impresora,Informática,Málaga,443.8,7
59096,2022-06-08,Portátil,Informática,Madrid,272.73,10
59097,2022-08-15,Portátil,Informática,Valladolid,1052.07,1
59098,2024-08-16,Disco SSD,Accesorios,Madrid,776.26,9
59099,2023-11-30,Tablet,Informática,Valladolid,1576.13,1
59100,2023-05-06,Disco SSD,Informática,Zaragoza,394.17,2
59101,2024-07-28,Monitor,Oficina,Zaragoza,1788.58,1
59102,2023-10-14,Teclado,Gaming,Valladolid,1931.28,6
59103,2022-11-26,Monitor,Accesorios,Valladolid,1229.42,7
59104,2022-06-27,Altavoz,Gaming,Málaga,1964.46,5
59105,2024-09-01,Monitor,Informática,Zaragoza,1384.28,1
59106,2022-02-08,Portátil,Gaming,Barcelona,66.07,1
59107,2022-10-07,Monitor,Informática,Madrid,1204.9,7
59108,2023-01-16,Ratón,Gaming,Barcelona,1579.13,1
59109,2023-05-12,Tablet,Accesorios,Valencia,131.35,2
59110,2024-08-06,Altavoz,Oficina,Bilbao,875.28,4
59111,2024-07-13,Tablet,Accesorios,Bilbao,878.49,6
59112,2023-06-03,Disco SSD,Informática,Bilbao,1622.63,10
59113,2022-03-25,Impresora,Accesorios,Málaga,184.54,9
59114,2023-03-24,Tablet,Informática,Málaga,887.85,9
59115,2024-07-18,Tablet,Accesorios,Valencia,281.03,1
59116,2024-03-20,Disco SSD,Gaming,Valencia,463.18,9
59117,2023-09-13,Disco SSD,Gaming,Valencia,486.14,7
59118,2023-06-27,Impresora,Accesorios,Málaga,24.1,7
59119,2024-04-03,Disco SSD,Gaming,Madrid,935.95,6
59120,2022-10-26,Auriculares,Accesorios,Valladolid,1098.51,2
59121,2023-02-15,Portátil,Gaming,Valencia,1725.14,10
59122,2024-02-08,Disco SSD,Gaming,Bilbao,494.96,9
59123,2023-07-20,Impresora,Gaming,Bilbao,794.18,2
59124,2024-01-18,Impresora,Oficina,Zaragoza,1930.2,3
59125,2024-09-03,Webcam,Gaming,Valladolid,1780.43,9
59126,2023-02-26,Teclado,Oficina,Málaga,130.62,6
59127,2022-04-11,Webcam,Accesorios,Valencia,1320.42,2
59128,2023-03-11,Tablet,Informática,Madrid,311.19,8
59129,2023-11-09,Disco SSD,Informática,Sevilla,1642.67,7
59130,2024-08-11,Tablet,Accesorios,Valladolid,1320.09,7
59131,2023-04-28,Monitor,Gaming,Valencia,1811.34,9
59132,2024-01-26,Tablet,Accesorios,Valencia,1706.75,2
59133,2024-04-21,Ratón,Accesorios,Valencia,1868.78,9
59134,2024-09-20,Webcam,Oficina,Sevilla,73.01,4
59135,2023-08-07,Portátil,Gaming,Valencia,1822.7,2
59136,2023-01-12,Altavoz,Informática,Valencia,1388.81,10
59137,2024-04-27,Altavoz,Gaming,Barcelona,1144.86,7
59138,2022-04-30,Altavoz,Oficina,Sevilla,949.79,6
59139,2024-06-14,Tablet,Oficina,Valencia,1827.59,8
59140,2024-06-09,Portátil,Informática,Barcelona,1627.18,5
59141,2022-03-12,Disco SSD,Oficina,Valencia,235.85,10
59142,2023-06-09,Impresora,Accesorios,Sevilla,880.65,7
59143,2022-02-26,Disco SSD,Accesorios,Zaragoza,1715.81,1
59144,2023-12-26,Impresora,Informática,Barcelona,1595.24,10
59145,2024-09-04,Portátil,Oficina,Barcelona,1938.49,6
59146,2024-06-03,Altavoz,Informática,Barcelona,563.97,5
59147,2022-07-06,Altavoz,Gaming,Barcelona,105.89,10
59148,2024-01-19,Impresora,Oficina,Bilbao,1763.61,6
59149,2022-04-07,Altavoz,Informática,Valladolid,421.71,10
59150,2024-04-06,Monitor,Informática,Valladolid,1915.77,8
59151,2022-05-27,Portátil,Informática,Sevilla,1847.19,6
59152,2023-02-09,Portátil,Accesorios,Bilbao,784.06,5
59153,2024-01-01,Disco SSD,Gaming,Sevilla,94.54,4
59154,2023-04-07,Tablet,Oficina,Barcelona,1041.65,8
59155,2023-10-16,Webcam,Informática,Bilbao,742.26,4
59156,2022-11-03,Disco SSD,Informática,Bilbao,1416.04,2
59157,2023-12-07,Tablet,Oficina,Madrid,324.95,6
59158,2022-05-24,Portátil,Oficina,Zaragoza,157.52,7
59159,2022-07-14,Portátil,Gaming,Valencia,935.08,1
59160,2022-06-11,Ratón,Accesorios,Valladolid,818.3,5
59161,2024-09-10,Teclado,Oficina,Bilbao,786.29,6
59162,2022-02-24,Ratón,Accesorios,Bilbao,404.91,8
59163,2022-12-02,Tablet,Oficina,Zaragoza,1165.75,3
59164,2023-01-10,Webcam,Oficina,Zaragoza,1967.59,3
59165,2023-07-02,Webcam,Oficina,Valladolid,160.45,6
59166,2024-02-10,Ratón,Accesorios,Madrid,766.82,7
59167,2022-06-20,Auriculares,Informática,Barcelona,1597.84,2
59168,2024-04-27,Auriculares,Gaming,Sevilla,298.62,9
59169,2023-08-10,Webcam,Oficina,Málaga,1058.47,1
59170,2022-02-20,Monitor,Gaming,Valladolid,1242.96,6
59171,2022-06-04,Altavoz,Informática,Madrid,1445.65,9
59172,2022-08-06,Disco SSD,Accesorios,Barcelona,168.5,8
59173,2023-09-28,Webcam,Gaming,Barcelona,1223.63,2
59174,2022-03-31,Monitor,Accesorios,Valencia,1629.83,10
59175,2022-01-12,Altavoz,Oficina,Bilbao,1049.96,8
59176,2022-01-04,Monitor,Gaming,Málaga,1239.13,9
59177,2022-04-08,Auriculares,Informática,Málaga,296.59,5
59178,2024-09-25,Altavoz,Gaming,Sevilla,1813.41,4
59179,2022-06-23,Teclado,Gaming,Málaga,1503.15,1
59180,2023-09-22,Portátil,Oficina,Zaragoza,112.84,1
59181,2022-05-03,Webcam,Gaming,Bilbao,1005.21,10
59182,2023-04-03,Teclado,Oficina,Barcelona,1002.01,3
59183,2023-12-12,Altavoz,Gaming,Valencia,1724.3,9
59184,2023-03-21,Webcam,Oficina,Valencia,415.77,5
59185,2024-03-31,Webcam,Oficina,Madrid,970.94,1
59186,2023-06-19,Tablet,Oficina,Sevilla,583.58,1
59187,2023-10-21,Portátil,Accesorios,Zaragoza,1354.03,7
59188,2022-07-07,Tablet,Accesorios,Bilbao,823.31,5
59189,2024-02-13,Auriculares,Oficina,Málaga,1872.54,7
59190,2024-05-08,Impresora,Oficina,Sevilla,789.43,1
59191,2023-06-17,Tablet,Accesorios,Barcelona,576.65,8
59192,2024-05-08,Portátil,Informática,Málaga,1938.27,6
59193,2024-06-23,Monitor,Accesorios,Valladolid,1326.99,10
59194,2022-08-26,Altavoz,Gaming,Valladolid,110.84,4
59195,2022-02-13,Webcam,Informática,Zaragoza,452.34,2
59196,2024-06-27,Portátil,Gaming,Bilbao,1375.28,6
59197,2022-01-02,Ratón,Informática,Bilbao,103.31,6
59198,2022-01-31,Ratón,Accesorios,Málaga,1814.77,5
59199,2022-09-08,Webcam,Oficina,Barcelona,891.56,1
59200,2022-08-04,Impresora,Gaming,Madrid,1317.06,2
59201,2022-04-01,Portátil,Oficina,Málaga,589.92,1
59202,2024-08-23,Impresora,Informática,Valencia,1628.28,7
59203,2022-03-06,Tablet,Accesorios,Bilbao,1774.3,10
59204,2024-08-02,Ratón,Accesorios,Bilbao,11.48,7
59205,2022-06-18,Monitor,Gaming,Bilbao,763.43,4
59206,2023-01-28,Disco SSD,Gaming,Sevilla,487.73,9
59207,2023-04-20,Ratón,Gaming,Málaga,1831.62,2
59208,2022-01-09,Disco SSD,Accesorios,Valladolid,435.55,3
59209,2024-02-24,Tablet,Informática,Sevilla,1038.42,8
59210,2023-02-28,Ratón,Oficina,Zaragoza,1227.1,7
59211,2022-08-18,Disco SSD,Oficina,Sevilla,807.2,1
59212,2024-02-04,Monitor,Informática,Valladolid,173.92,6
59213,2024-03-28,Altavoz,Oficina,Málaga,42.87,5
59214,2022-07-22,Webcam,Gaming,Sevilla,1736.12,8
59215,2023-06-09,Portátil,Informática,Barcelona,698.15,9
59216,2022-03-08,Altavoz,Informática,Madrid,1480.54,9
59217,2023-07-05,Altavoz,Informática,Zaragoza,465.24,7
59218,2024-09-17,Auriculares,Informática,Madrid,1748.92,7
59219,2022-11-01,Tablet,Oficina,Valladolid,1654.95,3
59220,2022-10-17,Impresora,Oficina,Málaga,705.77,9
59221,2023-11-10,Impresora,Accesorios,Valladolid,1211.78,9
59222,2022-08-14,Disco SSD,Accesorios,Madrid,1802.78,8
59223,2023-10-20,Auriculares,Gaming,Sevilla,617.44,2
59224,2024-05-03,Portátil,Gaming,Barcelona,1381.24,10
59225,2023-09-30,Impresora,Gaming,Madrid,1525.77,3
59226,2024-09-15,Monitor,Gaming,Málaga,1585.11,10
59227,2022-07-03,Webcam,Informática,Valencia,1277.22,2
59228,2023-11-25,Impresora,Gaming,Zaragoza,1378.83,9
59229,2023-08-02,Webcam,Oficina,Valencia,1236.14,1
59230,2023-06-13,Auriculares,Accesorios,Sevilla,799.7,7
59231,2023-04-23,Teclado,Oficina,Barcelona,459.98,7
59232,2023-05-02,Altavoz,Informática,Madrid,1042.5,8
59233,2024-08-19,Impresora,Accesorios,Barcelona,455.18,10
59234,2022-11-14,Portátil,Accesorios,Zaragoza,952.24,7
59235,2024-09-16,Monitor,Gaming,Madrid,1221.61,4
59236,2024-05-16,Portátil,Oficina,Madrid,1919.72,4
59237,2022-10-21,Disco SSD,Oficina,Bilbao,494.4,3
59238,2024-09-02,Impresora,Accesorios,Zaragoza,25.82,6
59239,2022-09-09,Portátil,Accesorios,Valladolid,152.58,8
59240,2022-10-01,Impresora,Oficina,Zaragoza,837.84,3
59241,2023-04-11,Auriculares,Oficina,Barcelona,1562.49,7
59242,2023-10-21,Ratón,Oficina,Sevilla,219.19,3
59243,2024-04-30,Tablet,Oficina,Barcelona,81.41,3
59244,2022-01-06,Portátil,Informática,Valencia,1407.18,4
59245,2022-10-09,Portátil,Oficina,Málaga,1053.81,6
59246,2022-12-03,Altavoz,Oficina,Barcelona,1670.79,9
59247,2024-06-20,Auriculares,Accesorios,Bilbao,784.59,6
59248,2022-11-24,Portátil,Gaming,Málaga,826.78,7
59249,2022-12-29,Tablet,Oficina,Madrid,330.43,1
59250,2024-06-16,Monitor,Informática,Málaga,360.58,1
59251,2024-07-31,Teclado,Gaming,Valencia,1623.88,4
59252,2022-08-04,Webcam,Oficina,Barcelona,346.8,9
59253,2024-03-13,Portátil,Oficina,Madrid,319.36,8
59254,2023-02-22,Teclado,Oficina,Valencia,345.31,7
59255,2022-01-15,Tablet,Accesorios,Madrid,209.46,7
59256,2024-08-13,Teclado,Gaming,Valladolid,1859.21,3
59257,2022-07-31,Teclado,Gaming,Valladolid,793.51,9
59258,2024-05-28,Ratón,Informática,Málaga,1588.11,2
59259,2022-11-20,Ratón,Gaming,Madrid,1075.62,7
59260,2022-09-03,Impresora,Accesorios,Málaga,1613.56,10
59261,2022-02-05,Impresora,Informática,Zaragoza,668.24,9
59262,2022-07-24,Webcam,Accesorios,Madrid,1823.22,8
59263,2023-02-25,Impresora,Gaming,Valladolid,92.69,9
59264,2022-03-08,Disco SSD,Informática,Bilbao,1180.26,1
59265,2023-07-26,Disco SSD,Accesorios,Zaragoza,912.78,2
59266,2023-11-16,Webcam,Accesorios,Valencia,622.5,1
59267,2023-10-18,Webcam,Informática,Sevilla,695.49,4
59268,2022-10-11,Monitor,Gaming,Valladolid,12.04,9
59269,2024-01-20,Teclado,Accesorios,Zaragoza,799.2,2
59270,2024-01-21,Monitor,Gaming,Valencia,1436.05,1
59271,2022-07-19,Tablet,Gaming,Valladolid,885.76,3
59272,2024-08-23,Auriculares,Oficina,Barcelona,1508.56,4
59273,2023-06-30,Auriculares,Gaming,Zaragoza,1521.32,9
59274,2023-03-04,Impresora,Gaming,Bilbao,1490.21,1
59275,2024-03-24,Portátil,Accesorios,Sevilla,475.57,8
59276,2024-02-29,Teclado,Oficina,Zaragoza,686.02,10
59277,2023-11-16,Portátil,Gaming,Barcelona,389.97,2
59278,2022-12-23,Portátil,Oficina,Bilbao,111.21,4
59279,2023-11-30,Impresora,Accesorios,Málaga,730.07,10
59280,2024-05-22,Impresora,Gaming,Sevilla,1376.48,1
59281,2024-02-09,Altavoz,Oficina,Bilbao,1079.23,1
59282,2024-08-08,Impresora,Informática,Zaragoza,75.2,8
59283,2024-06-16,Impresora,Accesorios,Barcelona,538.66,3
59284,2023-02-03,Portátil,Accesorios,Madrid,1534.91,5
59285,2022-10-22,Altavoz,Gaming,Valencia,1659.82,9
59286,2022-10-23,Impresora,Informática,Valencia,1164.5,6
59287,2023-08-15,Monitor,Accesorios,Bilbao,1866.21,8
59288,2024-09-16,Auriculares,Gaming,Málaga,172.34,9
59289,2022-01-08,Disco SSD,Accesorios,Sevilla,1854.6,6
59290,2023-11-10,Impresora,Gaming,Sevilla,1688.39,4
59291,2023-03-06,Webcam,Oficina,Zaragoza,1166.82,9
59292,2022-05-25,Tablet,Informática,Bilbao,674.27,8
59293,2024-04-01,Disco SSD,Gaming,Valencia,842.2,3
59294,2023-07-20,Monitor,Accesorios,Bilbao,1578.24,10
59295,2024-05-04,Portátil,Accesorios,Sevilla,1547.25,1
59296,2022-02-08,Disco SSD,Informática,Madrid,530.17,8
59297,2023-07-02,Webcam,Accesorios,Madrid,403.81,4
59298,2022-10-22,Tablet,Gaming,Málaga,1144.66,9
59299,2022-10-26,Tablet,Gaming,Málaga,240.78,10
59300,2022-02-19,Impresora,Informática,Sevilla,139.29,10
59301,2022-01-03,Tablet,Informática,Sevilla,440.27,6
59302,2023-08-26,Impresora,Informática,Madrid,314.41,5
59303,2023-03-08,Portátil,Oficina,Barcelona,1306.35,8
59304,2023-03-29,Ratón,Informática,Valencia,1609.31,8
59305,2023-04-18,Ratón,Informática,Valencia,1050.48,7
59306,2022-03-23,Ratón,Accesorios,Barcelona,509.64,6
59307,2023-11-13,Webcam,Informática,Barcelona,1346.82,6
59308,2023-09-19,Impresora,Accesorios,Málaga,136.61,6
59309,2023-04-27,Disco SSD,Gaming,Barcelona,292.99,10
59310,2023-11-05,Altavoz,Oficina,Valencia,870.16,4
59311,2024-09-24,Altavoz,Accesorios,Bilbao,972.76,8
59312,2024-08-25,Teclado,Oficina,Barcelona,1825.35,2
59313,2024-07-11,Ratón,Informática,Málaga,773.97,2
59314,2024-07-16,Webcam,Accesorios,Málaga,484.16,4
59315,2022-10-01,Tablet,Oficina,Málaga,260.22,4
59316,2022-02-05,Monitor,Informática,Madrid,844.43,7
59317,2023-10-30,Disco SSD,Informática,Valencia,355.78,8
59318,2022-10-21,Portátil,Oficina,Sevilla,1386.0,4
59319,2022-08-29,Teclado,Informática,Zaragoza,1329.54,7
59320,2024-07-04,Monitor,Oficina,Barcelona,15.76,10
59321,2023-08-15,Webcam,Accesorios,Valladolid,1678.47,10
59322,2022-01-23,Teclado,Oficina,Sevilla,471.2,9
59323,2022-09-27,Impresora,Gaming,Bilbao,1811.03,4
59324,2023-11-22,Webcam,Informática,Barcelona,1284.68,6
59325,2023-02-26,Impresora,Oficina,Valencia,228.33,5
59326,2022-11-22,Altavoz,Gaming,Valladolid,1482.0,5
59327,2024-05-30,Portátil,Gaming,Madrid,392.45,5
59328,2024-09-05,Impresora,Oficina,Sevilla,1026.29,6
59329,2023-01-30,Auriculares,Oficina,Bilbao,818.42,6
59330,2023-07-12,Tablet,Informática,Barcelona,1279.39,8
59331,2022-05-20,Webcam,Gaming,Madrid,1226.53,1
59332,2022-08-24,Disco SSD,Oficina,Barcelona,1137.12,8
59333,2022-10-12,Ratón,Accesorios,Valladolid,1669.96,6
59334,2022-01-31,Teclado,Informática,Madrid,1657.55,7
59335,2022-09-23,Teclado,Informática,Bilbao,676.96,5
59336,2022-11-30,Teclado,Gaming,Zaragoza,674.17,3
59337,2022-05-05,Impresora,Accesorios,Madrid,1152.84,10
59338,2022-06-30,Altavoz,Informática,Valencia,1209.85,4
59339,2023-05-24,Impresora,Accesorios,Málaga,863.54,8
59340,2023-02-22,Altavoz,Informática,Sevilla,1934.78,9
59341,2024-01-28,Tablet,Gaming,Málaga,1679.33,5
59342,2023-06-18,Altavoz,Gaming,Valladolid,1013.08,2
59343,2022-01-11,Ratón,Informática,Bilbao,1933.05,4
59344,2023-06-26,Tablet,Accesorios,Valladolid,961.38,8
59345,2023-07-22,Ratón,Accesorios,Sevilla,1235.57,9
59346,2022-05-03,Monitor,Gaming,Barcelona,649.38,3
59347,2022-08-08,Teclado,Gaming,Bilbao,287.48,6
59348,2022-12-23,Impresora,Oficina,Barcelona,1874.69,8
59349,2022-02-04,Monitor,Gaming,Valencia,1145.07,4
59350,2022-05-11,Tablet,Accesorios,Málaga,837.91,3
59351,2024-01-27,Tablet,Oficina,Zaragoza,391.57,10
59352,2023-03-17,Ratón,Informática,Valladolid,289.71,1
59353,2024-01-28,Altavoz,Oficina,Madrid,793.68,7
59354,2023-12-31,Altavoz,Informática,Madrid,1765.35,7
59355,2022-01-20,Impresora,Gaming,Barcelona,974.1,4
59356,2024-07-24,Tablet,Oficina,Málaga,1992.25,5
59357,2024-06-26,Disco SSD,Gaming,Zaragoza,1899.91,6
59358,2024-08-26,Disco SSD,Gaming,Málaga,1974.66,4
59359,2023-07-02,Altavoz,Informática,Madrid,542.4,6
59360,2023-02-11,Impresora,Gaming,Barcelona,61.74,3
59361,2024-04-14,Auriculares,Accesorios,Zaragoza,1262.83,1
59362,2024-07-17,Auriculares,Oficina,Barcelona,1955.2,1
59363,2023-12-01,Webcam,Accesorios,Sevilla,818.39,8
59364,2024-03-16,Ratón,Accesorios,Madrid,1785.88,2
59365,2023-09-09,Disco SSD,Gaming,Sevilla,448.75,6
59366,2023-02-28,Disco SSD,Oficina,Zaragoza,1045.05,10
59367,2024-05-21,Webcam,Oficina,Madrid,644.61,7
59368,2023-06-18,Webcam,Gaming,Valladolid,521.35,7
59369,2023-11-23,Altavoz,Oficina,Bilbao,1765.69,8
59370,2023-02-06,Portátil,Accesorios,Málaga,1659.15,1
59371,2022-08-19,Webcam,Gaming,Málaga,1774.17,10
59372,2023-07-03,Webcam,Gaming,Zaragoza,1805.07,10
59373,2022-06-13,Webcam,Oficina,Barcelona,1009.28,4
59374,2022-10-21,Webcam,Gaming,Valencia,665.06,6
59375,2022-07-29,Portátil,Oficina,Madrid,1027.12,8
59376,2022-02-23,Tablet,Informática,Valladolid,387.97,9
59377,2023-12-28,Ratón,Gaming,Barcelona,915.37,5
59378,2023-09-28,Teclado,Oficina,Barcelona,368.25,2
59379,2023-03-16,Auriculares,Accesorios,Bilbao,847.48,1
59380,2023-09-29,Disco SSD,Accesorios,Sevilla,1212.8,1
59381,2022-11-05,Monitor,Oficina,Valladolid,872.86,4
59382,2022-01-26,Ratón,Informática,Málaga,881.2,3
59383,2023-11-05,Auriculares,Accesorios,Sevilla,1401.53,1
59384,2023-03-02,Impresora,Accesorios,Málaga,1570.74,4
59385,2023-03-09,Impresora,Informática,Valladolid,1211.3,9
59386,2024-04-05,Webcam,Gaming,Sevilla,1852.56,10
59387,2023-09-30,Portátil,Accesorios,Bilbao,1105.09,2
59388,2024-04-16,Teclado,Informática,Bilbao,274.39,8
59389,2023-04-22,Disco SSD,Accesorios,Sevilla,1642.23,2
59390,2022-08-14,Teclado,Accesorios,Málaga,89.33,1
59391,2022-07-12,Altavoz,Oficina,Sevilla,104.74,7
59392,2024-08-23,Auriculares,Oficina,Sevilla,56.95,4
59393,2023-04-12,Portátil,Informática,Valencia,354.7,8
59394,2023-07-25,Tablet,Accesorios,Valladolid,477.53,2
59395,2024-06-08,Webcam,Oficina,Sevilla,1989.82,7
59396,2024-08-02,Auriculares,Accesorios,Barcelona,896.97,8
59397,2023-01-12,Ratón,Gaming,Barcelona,1035.48,5
59398,2024-01-24,Webcam,Accesorios,Sevilla,1194.18,10
59399,2024-06-22,Monitor,Gaming,Sevilla,826.81,6
59400,2023-12-19,Impresora,Informática,Madrid,172.15,5
59401,2023-04-05,Monitor,Oficina,Zaragoza,1573.45,2
59402,2023-02-28,Impresora,Gaming,Madrid,121.15,7
59403,2023-02-25,Portátil,Informática,Zaragoza,481.9,7
59404,2024-03-04,Portátil,Accesorios,Málaga,279.12,8
59405,2022-12-17,Tablet,Accesorios,Zaragoza,678.14,4
59406,2023-08-05,Impresora,Informática,Zaragoza,1735.73,10
59407,2022-11-15,Webcam,Gaming,Sevilla,1610.39,5
59408,2022-10-04,Tablet,Gaming,Valladolid,822.88,4
59409,2023-04-12,Altavoz,Informática,Málaga,428.81,9
59410,2022-10-25,Altavoz,Gaming,Barcelona,161.9,9
59411,2023-11-07,Tablet,Gaming,Bilbao,1747.23,7
59412,2024-03-01,Ratón,Gaming,Zaragoza,582.65,9
59413,2024-02-18,Teclado,Informática,Sevilla,1658.39,6
59414,2024-04-11,Ratón,Accesorios,Zaragoza,587.47,6
59415,2024-04-06,Teclado,Accesorios,Madrid,568.71,10
59416,2022-08-09,Portátil,Informática,Valencia,403.49,5
59417,2022-10-18,Monitor,Informática,Bilbao,145.61,7
59418,2024-06-22,Altavoz,Informática,Valencia,1018.83,4
59419,2023-09-25,Impresora,Oficina,Bilbao,1410.02,8
59420,2022-01-24,Auriculares,Accesorios,Zaragoza,120.07,6
59421,2024-05-02,Portátil,Gaming,Zaragoza,860.82,7
59422,2022-09-18,Teclado,Accesorios,Madrid,923.47,5
59423,2023-09-13,Ratón,Oficina,Valencia,171.39,6
59424,2022-06-16,Auriculares,Accesorios,Madrid,1442.37,1
59425,2024-07-07,Impresora,Oficina,Madrid,1666.98,3
59426,2022-06-29,Altavoz,Oficina,Málaga,953.74,8
59427,2024-07-07,Teclado,Informática,Málaga,1771.11,4
59428,2022-01-03,Altavoz,Gaming,Bilbao,874.92,4
59429,2022-11-07,Altavoz,Accesorios,Valencia,1605.5,5
59430,2023-04-14,Monitor,Oficina,Sevilla,822.95,8
59431,2023-03-24,Tablet,Oficina,Valladolid,1221.14,4
59432,2023-05-08,Impresora,Informática,Sevilla,1904.33,1
59433,2023-03-15,Impresora,Gaming,Málaga,1241.5,5
59434,2024-04-04,Portátil,Accesorios,Bilbao,1300.11,4
59435,2022-05-25,Tablet,Informática,Málaga,1308.09,2
59436,2023-02-12,Monitor,Accesorios,Sevilla,940.3,8
59437,2022-05-01,Ratón,Informática,Valladolid,1249.47,3
59438,2024-03-06,Disco SSD,Accesorios,Valencia,173.39,1
59439,2022-02-02,Impresora,Informática,Zaragoza,1978.64,9
59440,2022-10-20,Disco SSD,Gaming,Madrid,894.53,8
59441,2023-04-19,Portátil,Informática,Bilbao,668.03,1
59442,2023-10-10,Ratón,Gaming,Barcelona,1988.26,9
59443,2023-09-17,Ratón,Oficina,Madrid,826.04,9
59444,2022-06-23,Auriculares,Oficina,Bilbao,231.23,5
59445,2024-06-27,Portátil,Gaming,Valladolid,1473.22,8
59446,2024-08-16,Teclado,Informática,Madrid,954.76,5
59447,2024-01-13,Portátil,Informática,Valladolid,1682.96,8
